"Mod name","Registry name","Hardness","Resistance"
"Unknown","spectral-decorations:white_amphora",4.00,4.00
"Unknown","spectral-decorations:white_beam",4.00,4.00
"Unknown","spectral-decorations:white_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:white_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:white_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:white_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:white_lantern",4.00,4.00
"Unknown","spectral-decorations:white_light",4.00,4.00
"Unknown","spectral-decorations:yellow_amphora",4.00,4.00
"Unknown","spectral-decorations:yellow_beam",4.00,4.00
"Unknown","spectral-decorations:yellow_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:yellow_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:yellow_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:yellow_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:yellow_lantern",4.00,4.00
"Unknown","spectral-decorations:yellow_light",4.00,4.00
"Unknown","spectral_seas:grave_dirt",0.50,0.50
"Unknown","spellbound:crate",2.50,2.50
"Unknown","supplementaries:ash",0.10,0.10
"Unknown","supplementaries:ash_bricks",1.50,6.00
"Unknown","supplementaries:ash_bricks_slab",1.50,6.00
"Unknown","supplementaries:ash_bricks_stairs",1.50,6.00
"Unknown","supplementaries:ash_bricks_wall",1.50,6.00
"Unknown","supplementaries:ashen_basalt",1.25,4.20
"Unknown","supplementaries:awning",1.00,1.00
"Unknown","supplementaries:awning_black",1.00,1.00
"Unknown","supplementaries:awning_blue",1.00,1.00
"Unknown","supplementaries:awning_brown",1.00,1.00
"Unknown","supplementaries:awning_cyan",1.00,1.00
"Unknown","supplementaries:awning_gray",1.00,1.00
"Unknown","supplementaries:awning_green",1.00,1.00
"Unknown","supplementaries:awning_light_blue",1.00,1.00
"Unknown","supplementaries:awning_light_gray",1.00,1.00
"Unknown","supplementaries:awning_lime",1.00,1.00
"Unknown","supplementaries:awning_magenta",1.00,1.00
"Unknown","supplementaries:awning_orange",1.00,1.00
"Unknown","supplementaries:awning_pink",1.00,1.00
"Unknown","supplementaries:awning_purple",1.00,1.00
"Unknown","supplementaries:awning_red",1.00,1.00
"Unknown","supplementaries:awning_white",1.00,1.00
"Unknown","supplementaries:awning_yellow",1.00,1.00
"Unknown","supplementaries:bamboo_spikes",2.00,2.00
"Unknown","supplementaries:bellows",3.00,3.00
"Unknown","supplementaries:blackboard",2.00,3.00
"Unknown","supplementaries:blackstone_lamp",1.50,6.00
"Unknown","supplementaries:blackstone_tile",1.50,6.00
"Unknown","supplementaries:blackstone_tile_slab",1.50,6.00
"Unknown","supplementaries:blackstone_tile_stairs",1.50,6.00
"Unknown","supplementaries:blackstone_tile_wall",1.50,6.00
"Unknown","supplementaries:blaze_rod",0.25,0.00
"Unknown","supplementaries:block_generator",0.00,0.00
"Unknown","supplementaries:book_pile",0.50,0.50
"Unknown","supplementaries:book_pile_horizontal",0.50,0.50
"Unknown","supplementaries:bubble_block",0.00,0.00
"Unknown","supplementaries:cage",3.00,6.00
"Unknown","supplementaries:candle_holder",0.00,0.00
"Unknown","supplementaries:candle_holder_black",0.00,0.00
"Unknown","supplementaries:candle_holder_blue",0.00,0.00
"Unknown","supplementaries:candle_holder_brown",0.00,0.00
"Unknown","supplementaries:candle_holder_cyan",0.00,0.00
"Unknown","supplementaries:candle_holder_gray",0.00,0.00
"Unknown","supplementaries:candle_holder_green",0.00,0.00
"Unknown","supplementaries:candle_holder_light_blue",0.00,0.00
"Unknown","supplementaries:candle_holder_light_gray",0.00,0.00
"Unknown","supplementaries:candle_holder_lime",0.00,0.00
"Unknown","supplementaries:candle_holder_magenta",0.00,0.00
"Unknown","supplementaries:candle_holder_orange",0.00,0.00
"Unknown","supplementaries:candle_holder_pink",0.00,0.00
"Unknown","supplementaries:candle_holder_purple",0.00,0.00
"Unknown","supplementaries:candle_holder_red",0.00,0.00
"Unknown","supplementaries:candle_holder_white",0.00,0.00
"Unknown","supplementaries:candle_holder_yellow",0.00,0.00
"Unknown","supplementaries:cannon",5.00,1200.00
"Unknown","supplementaries:cannonball",5.00,6.00
"Unknown","supplementaries:checker_block",1.50,6.00
"Unknown","supplementaries:checker_slab",1.50,6.00
"Unknown","supplementaries:clock_block",3.00,6.00
"Unknown","supplementaries:cog_block",3.00,6.00
"Unknown","supplementaries:crank",0.60,0.60
"Unknown","supplementaries:crystal_display",0.50,0.50
"Unknown","supplementaries:daub",1.50,3.00
"Unknown","supplementaries:daub_brace",1.50,3.00
"Unknown","supplementaries:daub_cross_brace",1.50,3.00
"Unknown","supplementaries:daub_frame",1.50,3.00
"Unknown","supplementaries:deepslate_lamp",3.50,6.00
"Unknown","supplementaries:doormat",0.10,0.10
"Unknown","supplementaries:end_stone_lamp",3.00,9.00
"Unknown","supplementaries:enderman_head",1.00,1.00
"Unknown","supplementaries:enderman_wall_head",1.00,1.00
"Unknown","supplementaries:faucet",3.00,4.80
"Unknown","supplementaries:feather_block",0.50,0.50
"Unknown","supplementaries:fine_wood",2.00,3.00
"Unknown","supplementaries:fine_wood_slab",2.00,3.00
"Unknown","supplementaries:fine_wood_stairs",2.00,3.00
"Unknown","supplementaries:fire_pit",3.00,6.00
"Unknown","supplementaries:flag_black",1.00,1.00
"Unknown","supplementaries:flag_blue",1.00,1.00
"Unknown","supplementaries:flag_brown",1.00,1.00
"Unknown","supplementaries:flag_cyan",1.00,1.00
"Unknown","supplementaries:flag_gray",1.00,1.00
"Unknown","supplementaries:flag_green",1.00,1.00
"Unknown","supplementaries:flag_light_blue",1.00,1.00
"Unknown","supplementaries:flag_light_gray",1.00,1.00
"Unknown","supplementaries:flag_lime",1.00,1.00
"Unknown","supplementaries:flag_magenta",1.00,1.00
"Unknown","supplementaries:flag_orange",1.00,1.00
"Unknown","supplementaries:flag_pink",1.00,1.00
"Unknown","supplementaries:flag_purple",1.00,1.00
"Unknown","supplementaries:flag_red",1.00,1.00
"Unknown","supplementaries:flag_white",1.00,1.00
"Unknown","supplementaries:flag_yellow",1.00,1.00
"Unknown","supplementaries:flax",0.00,0.00
"Unknown","supplementaries:flax_block",0.50,0.50
"Unknown","supplementaries:flint_block",2.00,7.50
"Unknown","supplementaries:flower_box",0.50,0.50
"Unknown","supplementaries:fodder",0.10,0.10
"Unknown","supplementaries:globe",2.00,4.00
"Unknown","supplementaries:globe_sepia",2.00,4.00
"Unknown","supplementaries:goblet",1.50,2.00
"Unknown","supplementaries:gold_door",3.00,6.00
"Unknown","supplementaries:gold_gate",5.00,6.00
"Unknown","supplementaries:gold_trapdoor",3.00,6.00
"Unknown","supplementaries:gravel_bricks",0.60,0.60
"Unknown","supplementaries:gunpowder",0.00,0.00
"Unknown","supplementaries:hourglass",2.00,4.00
"Unknown","supplementaries:iron_gate",5.00,6.00
"Unknown","supplementaries:item_shelf",0.75,0.10
"Unknown","supplementaries:jar",0.50,1.00
"Unknown","supplementaries:jar_boat",0.30,0.30
"Unknown","supplementaries:lapis_bricks",2.00,2.00
"Unknown","supplementaries:lapis_bricks_slab",2.00,2.00
"Unknown","supplementaries:lapis_bricks_stairs",2.00,2.00
"Unknown","supplementaries:lapis_bricks_wall",2.00,2.00
"Unknown","supplementaries:lock_block",5.00,5.00
"Unknown","supplementaries:lumisene",0.00,100.00
"Unknown","supplementaries:lunch_basket",0.00,0.00
"Unknown","supplementaries:moving_slidy_block",-1.00,0.00
"Unknown","supplementaries:moving_slidy_block_source",0.00,0.00
"Unknown","supplementaries:netherite_door",50.00,1200.00
"Unknown","supplementaries:netherite_trapdoor",50.00,1200.00
"Unknown","supplementaries:notice_board",2.50,2.50
"Unknown","supplementaries:pancake",0.50,0.50
"Unknown","supplementaries:pedestal",1.50,6.00
"Unknown","supplementaries:planter",2.00,6.00
"Unknown","supplementaries:potted_flax",0.00,0.00
"Unknown","supplementaries:present",0.50,0.50
"Unknown","supplementaries:present_black",0.50,0.50
"Unknown","supplementaries:present_blue",0.50,0.50
"Unknown","supplementaries:present_brown",0.50,0.50
"Unknown","supplementaries:present_cyan",0.50,0.50
"Unknown","supplementaries:present_gray",0.50,0.50
"Unknown","supplementaries:present_green",0.50,0.50
"Unknown","supplementaries:present_light_blue",0.50,0.50
"Unknown","supplementaries:present_light_gray",0.50,0.50
"Unknown","supplementaries:present_lime",0.50,0.50
"Unknown","supplementaries:present_magenta",0.50,0.50
"Unknown","supplementaries:present_orange",0.50,0.50
"Unknown","supplementaries:present_pink",0.50,0.50
"Unknown","supplementaries:present_purple",0.50,0.50
"Unknown","supplementaries:present_red",0.50,0.50
"Unknown","supplementaries:present_white",0.50,0.50
"Unknown","supplementaries:present_yellow",0.50,0.50
"Unknown","supplementaries:pulley_block",2.50,2.50
"Unknown","supplementaries:raked_gravel",0.60,0.60
"Unknown","supplementaries:redstone_illuminator",0.30,0.30
"Unknown","supplementaries:relayer",3.00,3.00
"Unknown","supplementaries:rope",0.25,0.25
"Unknown","supplementaries:rope_buntings",0.25,0.25
"Unknown","supplementaries:rope_knot",2.00,3.00
"Unknown","supplementaries:sack",0.80,0.80
"Unknown","supplementaries:safe",50.00,1200.00
"Unknown","supplementaries:sconce",0.00,0.00
"Unknown","supplementaries:sconce_green",0.00,0.00
"Unknown","supplementaries:sconce_lever",0.00,0.00
"Unknown","supplementaries:sconce_soul",0.00,0.00
"Unknown","supplementaries:sconce_wall",0.00,0.00
"Unknown","supplementaries:sconce_wall_green",0.00,0.00
"Unknown","supplementaries:sconce_wall_soul",0.00,0.00
"Unknown","supplementaries:sign_post",2.00,3.00
"Unknown","supplementaries:sign_post_wall",1.00,1.00
"Unknown","supplementaries:slidy_block",1.50,6.00
"Unknown","supplementaries:soap_block",1.25,4.00
"Unknown","supplementaries:speaker_block",1.00,2.00
"Unknown","supplementaries:spring_launcher",4.00,5.00
"Unknown","supplementaries:spring_launcher_arm",50.00,50.00
"Unknown","supplementaries:spring_launcher_head",4.00,5.00
"Unknown","supplementaries:statue",2.00,2.00
"Unknown","supplementaries:stick",0.25,0.00
"Unknown","supplementaries:stone_lamp",1.50,6.00
"Unknown","supplementaries:stone_tile",1.50,6.00
"Unknown","supplementaries:stone_tile_slab",1.50,6.00
"Unknown","supplementaries:stone_tile_stairs",1.50,6.00
"Unknown","supplementaries:stone_tile_wall",1.50,6.00
"Unknown","supplementaries:structure_temp",0.00,0.00
"Unknown","supplementaries:sugar_cube",0.50,0.50
"Unknown","supplementaries:suspicious_gravel_bricks",0.60,0.60
"Unknown","supplementaries:timber_brace",0.00,0.00
"Unknown","supplementaries:timber_cross_brace",0.00,0.00
"Unknown","supplementaries:timber_frame",0.00,0.00
"Unknown","supplementaries:trapped_present",0.50,0.50
"Unknown","supplementaries:trapped_present_black",0.50,0.50
"Unknown","supplementaries:trapped_present_blue",0.50,0.50
"Unknown","supplementaries:trapped_present_brown",0.50,0.50
"Unknown","supplementaries:trapped_present_cyan",0.50,0.50
"Unknown","supplementaries:trapped_present_gray",0.50,0.50
"Unknown","supplementaries:trapped_present_green",0.50,0.50
"Unknown","supplementaries:trapped_present_light_blue",0.50,0.50
"Unknown","supplementaries:trapped_present_light_gray",0.50,0.50
"Unknown","supplementaries:trapped_present_lime",0.50,0.50
"Unknown","supplementaries:trapped_present_magenta",0.50,0.50
"Unknown","supplementaries:trapped_present_orange",0.50,0.50
"Unknown","supplementaries:trapped_present_pink",0.50,0.50
"Unknown","supplementaries:trapped_present_purple",0.50,0.50
"Unknown","supplementaries:trapped_present_red",0.50,0.50
"Unknown","supplementaries:trapped_present_white",0.50,0.50
"Unknown","supplementaries:trapped_present_yellow",0.50,0.50
"Unknown","supplementaries:turn_table",0.75,2.00
"Unknown","supplementaries:urn",0.10,0.00
"Unknown","supplementaries:wicker_fence",0.50,0.50
"Unknown","supplementaries:wild_flax",0.00,0.00
"Unknown","supplementaries:wind_vane",5.00,6.00
"Unknown","treechop:chopped_log",2.00,2.00
"Unknown","yigd:grave",-1.00,3600000.00
